ID,Event,Date,Time,DayOfWeek,IsWeekend,Month,Status,CreatedAt
871,AI Workshop,2024-12-11,11:00:00,2,0,12,confirmed,2024-11-30T11:00:00
906,AI Workshop,2024-12-11,11:00:00,2,0,12,confirmed,2024-12-10T11:00:00
341,AI Workshop,2024-12-11,09:00:00,2,0,12,confirmed,2024-11-30T09:00:00
409,AI Workshop,2024-12-11,09:00:00,2,0,12,confirmed,2024-11-27T09:00:00
442,AI Workshop,2024-12-11,09:00:00,2,0,12,confirmed,2024-12-03T09:00:00
589,AI Workshop,2024-12-11,09:00:00,2,0,12,confirmed,2024-11-28T09:00:00
622,AI Workshop,2024-12-11,09:00:00,2,0,12,confirmed,2024-11-30T09:00:00
657,AI Workshop,2024-12-11,09:00:00,2,0,12,confirmed,2024-12-07T09:00:00
688,AI Workshop,2024-12-11,09:00:00,2,0,12,confirmed,2024-12-05T09:00:00
837,AI Workshop,2024-12-11,09:00:00,2,0,12,confirmed,2024-11-30T09:00:00
870,AI Workshop,2024-12-11,09:00:00,2,0,12,confirmed,2024-11-28T09:00:00
905,AI Workshop,2024-12-11,09:00:00,2,0,12,confirmed,2024-11-27T09:00:00
48,AI Workshop,2024-12-10,16:00:00,1,0,12,confirmed,2024-12-06T16:00:00
67,AI Workshop,2024-12-10,16:00:00,1,0,12,cancelled,2024-12-06T16:00:00
169,AI Workshop,2024-12-10,16:00:00,1,0,12,cancelled,2024-12-01T16:00:00
189,AI Workshop,2024-12-10,16:00:00,1,0,12,confirmed,2024-11-27T16:00:00
207,AI Workshop,2024-12-10,16:00:00,1,0,12,confirmed,2024-12-06T16:00:00
340,AI Workshop,2024-12-10,16:00:00,1,0,12,confirmed,2024-12-05T16:00:00
373,AI Workshop,2024-12-10,16:00:00,1,0,12,confirmed,2024-12-01T16:00:00
408,AI Workshop,2024-12-10,16:00:00,1,0,12,confirmed,2024-12-05T16:00:00
588,AI Workshop,2024-12-10,16:00:00,1,0,12,confirmed,2024-12-08T16:00:00
656,AI Workshop,2024-12-10,16:00:00,1,0,12,confirmed,2024-11-27T16:00:00
836,AI Workshop,2024-12-10,16:00:00,1,0,12,confirmed,2024-12-01T16:00:00
869,AI Workshop,2024-12-10,16:00:00,1,0,12,confirmed,2024-11-30T16:00:00
904,AI Workshop,2024-12-10,16:00:00,1,0,12,confirmed,2024-12-03T16:00:00
225,AI Workshop,2024-12-10,15:00:00,1,0,12,confirmed,2024-12-06T15:00:00
441,AI Workshop,2024-12-10,15:00:00,1,0,12,confirmed,2024-12-09T15:00:00
687,AI Workshop,2024-12-10,15:00:00,1,0,12,confirmed,2024-12-08T15:00:00
939,AI Workshop,2024-12-10,15:00:00,1,0,12,confirmed,2024-11-30T15:00:00
945,AI Workshop,2024-12-10,15:00:00,1,0,12,confirmed,2024-12-04T15:00:00
47,AI Workshop,2024-12-10,14:00:00,1,0,12,confirmed,2024-11-26T14:00:00
66,AI Workshop,2024-12-10,14:00:00,1,0,12,confirmed,2024-11-27T14:00:00
84,AI Workshop,2024-12-10,14:00:00,1,0,12,confirmed,2024-12-07T14:00:00
206,AI Workshop,2024-12-10,14:00:00,1,0,12,confirmed,2024-12-05T14:00:00
339,AI Workshop,2024-12-10,14:00:00,1,0,12,confirmed,2024-12-04T14:00:00
372,AI Workshop,2024-12-10,14:00:00,1,0,12,confirmed,2024-12-07T14:00:00
407,AI Workshop,2024-12-10,14:00:00,1,0,12,confirmed,2024-12-04T14:00:00
621,AI Workshop,2024-12-10,14:00:00,1,0,12,confirmed,2024-11-30T14:00:00
655,AI Workshop,2024-12-10,14:00:00,1,0,12,confirmed,2024-11-26T14:00:00
835,AI Workshop,2024-12-10,14:00:00,1,0,12,confirmed,2024-12-02T14:00:00
868,AI Workshop,2024-12-10,14:00:00,1,0,12,confirmed,2024-12-09T14:00:00
903,AI Workshop,2024-12-10,14:00:00,1,0,12,confirmed,2024-12-01T14:00:00
99,AI Workshop,2024-12-10,13:00:00,1,0,12,cancelled,2024-12-07T13:00:00
221,AI Workshop,2024-12-10,13:00:00,1,0,12,confirmed,2024-12-05T13:00:00
440,AI Workshop,2024-12-10,13:00:00,1,0,12,confirmed,2024-12-09T13:00:00
447,AI Workshop,2024-12-10,13:00:00,1,0,12,confirmed,2024-12-05T13:00:00
693,AI Workshop,2024-12-10,13:00:00,1,0,12,cancelled,2024-12-03T13:00:00
938,AI Workshop,2024-12-10,13:00:00,1,0,12,confirmed,2024-12-06T13:00:00
46,AI Workshop,2024-12-10,11:00:00,1,0,12,confirmed,2024-12-01T11:00:00
83,AI Workshop,2024-12-10,11:00:00,1,0,12,confirmed,2024-11-28T11:00:00
168,AI Workshop,2024-12-10,11:00:00,1,0,12,confirmed,2024-12-08T11:00:00
188,AI Workshop,2024-12-10,11:00:00,1,0,12,confirmed,2024-11-28T11:00:00
205,AI Workshop,2024-12-10,11:00:00,1,0,12,confirmed,2024-11-27T11:00:00
338,AI Workshop,2024-12-10,11:00:00,1,0,12,confirmed,2024-11-29T11:00:00
371,AI Workshop,2024-12-10,11:00:00,1,0,12,confirmed,2024-11-26T11:00:00
406,AI Workshop,2024-12-10,11:00:00,1,0,12,confirmed,2024-12-06T11:00:00
587,AI Workshop,2024-12-10,11:00:00,1,0,12,confirmed,2024-11-27T11:00:00
620,AI Workshop,2024-12-10,11:00:00,1,0,12,confirmed,2024-11-26T11:00:00
654,AI Workshop,2024-12-10,11:00:00,1,0,12,confirmed,2024-12-02T11:00:00
834,AI Workshop,2024-12-10,11:00:00,1,0,12,confirmed,2024-12-04T11:00:00
867,AI Workshop,2024-12-10,11:00:00,1,0,12,cancelled,2024-12-02T11:00:00
902,AI Workshop,2024-12-10,11:00:00,1,0,12,cancelled,2024-12-03T11:00:00
65,AI Workshop,2024-12-10,09:00:00,1,0,12,confirmed,2024-12-01T09:00:00
204,AI Workshop,2024-12-10,09:00:00,1,0,12,cancelled,2024-11-27T09:00:00
220,AI Workshop,2024-12-10,09:00:00,1,0,12,confirmed,2024-12-08T09:00:00
337,AI Workshop,2024-12-10,09:00:00,1,0,12,confirmed,2024-12-05T09:00:00
370,AI Workshop,2024-12-10,09:00:00,1,0,12,confirmed,2024-12-01T09:00:00
403,AI Workshop,2024-12-10,09:00:00,1,0,12,confirmed,2024-12-07T09:00:00
404,AI Workshop,2024-12-10,09:00:00,1,0,12,confirmed,2024-12-08T09:00:00
405,AI Workshop,2024-12-10,09:00:00,1,0,12,confirmed,2024-12-08T09:00:00
438,AI Workshop,2024-12-10,09:00:00,1,0,12,confirmed,2024-12-05T09:00:00
439,AI Workshop,2024-12-10,09:00:00,1,0,12,confirmed,2024-11-29T09:00:00
619,AI Workshop,2024-12-10,09:00:00,1,0,12,confirmed,2024-12-03T09:00:00
652,AI Workshop,2024-12-10,09:00:00,1,0,12,cancelled,2024-12-06T09:00:00
653,AI Workshop,2024-12-10,09:00:00,1,0,12,confirmed,2024-11-26T09:00:00
685,AI Workshop,2024-12-10,09:00:00,1,0,12,cancelled,2024-12-08T09:00:00
686,AI Workshop,2024-12-10,09:00:00,1,0,12,confirmed,2024-11-30T09:00:00
866,AI Workshop,2024-12-10,09:00:00,1,0,12,confirmed,2024-12-07T09:00:00
899,AI Workshop,2024-12-10,09:00:00,1,0,12,confirmed,2024-12-02T09:00:00
900,AI Workshop,2024-12-10,09:00:00,1,0,12,confirmed,2024-11-30T09:00:00
901,AI Workshop,2024-12-10,09:00:00,1,0,12,confirmed,2024-11-26T09:00:00
936,AI Workshop,2024-12-10,09:00:00,1,0,12,confirmed,2024-12-04T09:00:00
937,AI Workshop,2024-12-10,09:00:00,1,0,12,confirmed,2024-11-28T09:00:00
